,reward_id,rewards,remains,current_id
202,202,200,6200,
203,203,200,6100,
204,204,0,6200,
205,205,0,6300,
206,206,0,6400,
207,207,0,6500,
208,208,200,6400,
209,209,200,6300,
210,210,200,6200,
211,211,0,6300,
212,212,0,6400,
213,213,0,6500,
214,214,0,6600,
215,215,300,6400,
216,216,200,6300,
217,217,0,6400,
218,218,0,6500,
219,219,0,6600,
220,220,200,6500,
221,221,200,6400,
222,222,200,6300,
223,223,0,6400,
224,224,200,6300,
225,225,0,6400,
226,226,0,6500,
227,227,0,6600,
228,228,0,6700,
229,229,200,6600,
230,230,0,6700,
231,231,500,6300,
232,232,200,6200,
233,233,0,6300,
234,234,500,5900,
235,235,200,5800,
236,236,0,5900,
237,237,0,6000,
238,238,0,6100,
239,239,0,6200,
240,240,2000,4300,
241,241,200,4200,
242,242,0,4300,
243,243,0,4400,
244,244,200,4300,
245,245,0,4400,
246,246,200,4300,
247,247,0,4400,
248,248,200,4300,
249,249,0,4400,
250,250,0,4500,
251,251,200,4400,
252,252,0,4500,
253,253,0,4600,
254,254,0,4700,
255,255,200,4600,
256,256,200,4500,
257,257,0,4600,
258,258,0,4700,
259,259,200,4600,
260,260,0,4700,
261,261,0,4800,
262,262,0,4900,
263,263,0,5000,
264,264,200,4900,
265,265,0,5000,
266,266,0,5100,
267,267,0,5200,
268,268,200,5100,
269,269,200,5000,
270,270,200,4900,
271,271,200,4800,
272,272,200,4700,
273,273,200,4600,
274,274,0,4700,
275,275,0,4800,
276,276,0,4900,
277,277,0,5000,
278,278,0,5100,
279,279,200,5000,
280,280,0,5100,
281,281,200,5000,
282,282,0,5100,
283,283,0,5200,
284,284,200,5100,
285,285,200,5000,
286,286,0,5100,
287,287,200,5000,
288,288,0,5100,
289,289,0,5200,
290,290,0,5300,
291,291,0,5400,
292,292,0,5500,
293,293,0,5600,
294,294,0,5700,
295,295,200,5600,
296,296,0,5700,
297,297,0,5800,
298,298,0,5900,
299,299,200,5800,
300,300,0,5900,
301,301,0,6000,
302,302,200,5900,
303,303,200,5800,
304,304,500,5400,
305,305,200,5300,
306,306,0,5400,
307,307,0,5500,
308,308,0,5600,
309,309,200,5500,
310,310,0,5600,
311,311,200,5500,
312,312,0,5600,
313,313,0,5700,
314,314,0,5800,
315,315,200,5700,
316,316,300,5500,
317,317,500,5100,
318,318,0,5200,
319,319,0,5300,
320,320,0,5400,
321,321,200,5300,
322,322,200,5200,
323,323,200,5100,
324,324,0,5200,
325,325,200,5100,
326,326,0,5200,
327,327,200,5100,
328,328,200,5000,
329,329,0,5100,
330,330,0,5200,
331,331,200,5100,
332,332,200,5000,
333,333,200,4900,
334,334,500,4500,
335,335,200,4400,
336,336,0,4500,
337,337,0,4600,
338,338,200,4500,
339,339,500,4100,
340,340,0,4200,
341,341,0,4300,
342,342,200,4200,
343,343,0,4300,
344,344,200,4200,
345,345,200,4100,
346,346,200,4000,
347,347,0,4100,
348,348,0,4200,
349,349,200,4100,
350,350,0,4200,
351,351,200,4100,
352,352,0,4200,
353,353,0,4300,
354,354,200,4200,
355,355,0,4300,
356,356,200,4200,
357,357,0,4300,
358,358,200,4200,
359,359,0,4300,
360,360,0,4400,
361,361,200,4300,
362,362,200,4200,
363,363,0,4300,
364,364,300,4100,
365,365,0,4200,
366,366,200,4100,
367,367,200,4000,
368,368,0,4100,
369,369,200,4000,
370,370,0,4100,
371,371,200,4000,
372,372,0,4100,
373,373,0,4200,
374,374,0,4300,
375,375,0,4400,
376,376,200,4300,
377,377,200,4200,
378,378,200,4100,
379,379,200,4000,
380,380,0,4100,
381,381,0,4200,
382,382,0,4300,
383,383,0,4400,
384,384,200,4300,
385,385,0,4400,
386,386,300,4200,
387,387,200,4100,
388,388,0,4200,
389,389,200,4100,
390,390,0,4200,
391,391,200,4100,
392,392,0,4200,
393,393,0,4300,
394,394,200,4200,
395,395,0,4300,
396,396,0,4400,
397,397,200,4300,
398,398,200,4200,
399,399,200,4100,
400,400,0,4200,
401,401,0,4300,
402,402,0,4400,
403,403,200,4300,
404,404,0,4400,
405,405,200,4300,
406,406,200,4200,
407,407,0,4300,
408,408,200,4200,
409,409,0,4300,
410,410,0,4400,
411,411,0,4500,
412,412,0,4600,
413,413,200,4500,
414,414,0,4600,
415,415,200,4500,
416,416,0,4600,
417,417,0,4700,
418,418,200,4600,
419,419,0,4700,
420,420,0,4800,
421,421,500,4400,
422,422,0,4500,
423,423,0,4600,
424,424,0,4700,
425,425,0,4800,
426,426,0,4900,
427,427,0,5000,
428,428,0,5100,
429,429,0,5200,
430,430,0,5300,
431,431,200,5200,
432,432,0,5300,
433,433,0,5400,
434,434,0,5500,
435,435,0,5600,
436,436,200,5500,
437,437,0,5600,
438,438,200,5500,
439,439,0,5600,
440,440,200,5500,
441,441,0,5600,
442,442,0,5700,
443,443,200,5600,
444,444,200,5500,
445,445,0,5600,
446,446,200,5500,
447,447,0,5600,
448,448,0,5700,
449,449,200,5600,
450,450,0,5700,
451,451,200,5600,
452,452,300,5400,
453,453,0,5500,
454,454,200,5400,
455,455,1000,4500,
456,456,300,4300,
457,457,200,4200,
458,458,200,4100,
459,459,0,4200,
460,460,0,4300,
461,461,0,4400,
462,462,0,4500,
463,463,200,4400,
464,464,0,4500,
465,465,0,4600,
466,466,200,4500,
467,467,0,4600,
468,468,200,4500,
469,469,0,4600,
470,470,200,4500,
471,471,200,4400,
472,472,200,4300,
473,473,0,4400,
474,474,0,4500,
475,475,200,4400,
476,476,0,4500,
477,477,200,4400,
478,478,200,4300,
479,479,0,4400,
480,480,200,4300,
481,481,0,4400,
482,482,0,4500,
483,483,200,4400,
484,484,0,4500,
485,485,0,4600,
486,486,200,4500,
487,487,200,4400,
488,488,0,4500,
489,489,200,4400,
490,490,0,4500,
491,491,0,4600,
492,492,200,4500,
493,493,0,4600,
494,494,200,4500,
495,495,0,4600,
496,496,0,4700,
497,497,0,4800,
498,498,0,4900,
499,499,200,4800,
500,500,0,4900,
501,501,0,5000,
502,502,200,4900,
503,503,200,4800,
504,504,0,4900,
505,505,200,4800,
506,506,0,4900,
507,507,200,4800,
508,508,0,4900,
509,509,0,5000,
510,510,200,4900,
511,511,200,4800,
512,512,200,4700,
513,513,200,4600,
514,514,0,4700,
515,515,0,4800,
516,516,0,4900,
517,517,0,5000,
518,518,200,4900,
519,519,0,5000,
520,520,200,4900,
521,521,0,5000,
522,522,500,4600,
523,523,200,4500,
524,524,0,4600,
525,525,200,4500,
526,526,0,4600,
527,527,0,4700,
528,528,0,4800,
529,529,0,4900,
530,530,0,5000,
531,531,0,5100,
532,532,0,5200,
533,533,200,5100,
534,534,200,5000,
535,535,0,5100,
536,536,0,5200,
537,537,500,4800,
538,538,200,4700,
539,539,0,4800,
540,540,0,4900,
541,541,200,4800,
542,542,200,4700,
543,543,0,4800,
544,544,0,4900,
545,545,0,5000,
546,546,200,4900,
547,547,200,4800,
548,548,0,4900,
549,549,200,4800,
550,550,0,4900,
551,551,200,4800,
552,552,0,4900,
553,553,0,5000,
554,554,0,5100,
555,555,200,5000,
556,556,200,4900,
557,557,200,4800,
558,558,200,4700,
559,559,0,4800,
560,560,0,4900,
561,561,0,5000,
562,562,200,4900,
563,563,0,5000,
564,564,0,5100,
565,565,0,5200,
566,566,0,5300,
567,567,500,4900,
568,568,0,5000,
569,569,0,5100,
570,570,0,5200,
571,571,0,5300,
572,572,0,5400,
573,573,200,5300,
574,574,200,5200,
575,575,0,5300,
576,576,0,5400,
577,577,0,5500,
578,578,200,5400,
579,579,200,5300,
580,580,200,5200,
581,581,0,5300,
582,582,200,5200,
583,583,0,5300,
584,584,200,5200,
585,585,0,5300,
586,586,500,4900,
587,587,200,4800,
588,588,0,4900,
589,589,0,5000,
590,590,0,5100,
591,591,0,5200,
592,592,0,5300,
593,593,300,5100,
594,594,0,5200,
595,595,200,5100,
596,596,0,5200,
597,597,200,5100,
598,598,0,5200,
599,599,0,5300,
600,600,0,5400,
601,601,200,5300,
602,602,0,5400,
603,603,200,5300,
604,604,200,5200,
605,605,300,5000,
606,606,300,4800,
607,607,500,4400,
608,608,200,4300,
609,609,0,4400,
610,610,0,4500,
611,611,0,4600,
612,612,200,4500,
613,613,200,4400,
614,614,200,4300,
615,615,200,4200,
616,616,200,4100,
617,617,200,4000,
618,618,0,4100,
619,619,0,4200,
620,620,0,4300,
621,621,0,4400,
622,622,0,4500,
623,623,0,4600,
624,624,0,4700,
625,625,300,4500,
626,626,0,4600,
627,627,0,4700,
628,628,0,4800,
629,629,0,4900,
630,630,0,5000,
631,631,200,4900,
632,632,0,5000,
633,633,0,5100,
634,634,0,5200,
635,635,0,5300,
636,636,200,5200,
637,637,0,5300,
638,638,200,5200,
639,639,0,5300,
640,640,0,5400,
641,641,200,5300,
642,642,0,5400,
643,643,300,5200,
644,644,0,5300,
645,645,0,5400,
646,646,200,5300,
647,647,0,5400,
648,648,0,5500,
649,649,0,5600,
650,650,0,5700,
651,651,0,5800,
652,652,200,5700,
653,653,200,5600,
654,654,200,5500,
655,655,0,5600,
656,656,300,5400,
657,657,0,5500,
658,658,0,5600,
659,659,0,5700,
660,660,0,5800,
661,661,200,5700,
662,662,200,5600,
663,663,200,5500,
664,664,300,5300,
665,665,0,5400,
666,666,0,5500,
667,667,0,5600,
668,668,200,5500,
669,669,0,5600,
670,670,200,5500,
671,671,200,5400,
672,672,0,5500,
673,673,0,5600,
674,674,200,5500,
675,675,0,5600,
676,676,0,5700,
677,677,200,5600,
678,678,200,5500,
679,679,200,5400,
680,680,200,5300,
681,681,0,5400,
682,682,500,5000,
683,683,200,4900,
684,684,0,5000,
685,685,0,5100,
686,686,0,5200,
687,687,200,5100,
688,688,500,4700,
689,689,200,4600,
690,690,0,4700,
691,691,200,4600,
692,692,0,4700,
693,693,0,4800,
694,694,0,4900,
695,695,200,4800,
696,696,200,4700,
697,697,0,4800,
698,698,0,4900,
699,699,500,4500,
700,700,200,4400,
701,701,0,4500,
702,702,200,4400,
703,703,0,4500,
704,704,0,4600,
705,705,0,4700,
706,706,0,4800,
707,707,0,4900,
708,708,200,4800,
709,709,0,4900,
710,710,200,4800,
711,711,200,4700,
712,712,200,4600,
713,713,200,4500,
714,714,0,4600,
715,715,200,4500,
716,716,200,4400,
717,717,0,4500,
718,718,200,4400,
719,719,0,4500,
720,720,200,4400,
721,721,0,4500,
722,722,200,4400,
723,723,200,4300,
724,724,200,4200,
725,725,200,4100,
726,726,0,4200,
727,727,0,4300,
728,728,200,4200,
729,729,0,4300,
730,730,0,4400,
731,731,0,4500,
732,732,200,4400,
733,733,0,4500,
734,734,200,4400,
735,735,0,4500,
736,736,200,4400,
737,737,0,4500,
738,738,0,4600,
739,739,200,4500,
740,740,300,4300,
741,741,0,4400,
742,742,0,4500,
743,743,200,4400,
744,744,200,4300,
745,745,200,4200,
746,746,200,4100,
747,747,0,4200,
748,748,0,4300,
749,749,200,4200,
750,750,0,4300,
751,751,300,4100,
752,752,0,4200,
753,753,0,4300,
754,754,0,4400,
755,755,0,4500,
756,756,0,4600,
757,757,0,4700,
758,758,200,4600,
759,759,0,4700,
760,760,0,4800,
761,761,0,4900,
762,762,0,5000,
763,763,0,5100,
764,764,0,5200,
765,765,0,5300,
766,766,200,5200,
767,767,0,5300,
768,768,200,5200,
769,769,0,5300,
770,770,200,5200,
771,771,0,5300,
772,772,0,5400,
773,773,0,5500,
774,774,0,5600,
775,775,200,5500,
776,776,0,5600,
777,777,200,5500,
778,778,200,5400,
779,779,200,5300,
780,780,0,5400,
781,781,200,5300,
782,782,0,5400,
783,783,200,5300,
784,784,0,5400,
785,785,0,5500,
786,786,0,5600,
787,787,200,5500,
788,788,0,5600,
789,789,300,5400,
790,790,0,5500,
791,791,200,5400,
792,792,0,5500,
793,793,300,5300,
794,794,200,5200,
795,795,200,5100,
796,796,0,5200,
797,797,0,5300,
798,798,200,5200,
799,799,0,5300,
800,800,0,5400,
801,801,200,5300,
802,802,0,5400,
803,803,200,5300,
804,804,0,5400,
805,805,0,5500,
806,806,0,5600,
807,807,0,5700,
808,808,0,5800,
809,809,0,5900,
810,810,0,6000,
811,811,0,6100,
812,812,200,6000,
813,813,0,6100,
814,814,0,6200,
815,815,0,6300,
816,816,200,6200,
817,817,200,6100,
818,818,0,6200,
819,819,200,6100,
820,820,200,6000,
821,821,200,5900,
822,822,0,6000,
823,823,0,6100,
824,824,0,6200,
825,825,0,6300,
826,826,0,6400,
827,827,0,6500,
828,828,200,6400,
829,829,200,6300,
830,830,200,6200,
831,831,300,6000,
832,832,2000,4100,
833,833,0,4200,
834,834,300,4000,
835,835,0,4100,
836,836,0,4200,
837,837,200,4100,
838,838,200,4000,
839,839,0,4100,
840,840,0,4200,
841,841,0,4300,
842,842,200,4200,
843,843,0,4300,
844,844,0,4400,
845,845,0,4500,
846,846,0,4600,
847,847,0,4700,
848,848,0,4800,
849,849,0,4900,
850,850,0,5000,
851,851,200,4900,
852,852,500,4500,
853,853,0,4600,
854,854,0,4700,
855,855,0,4800,
856,856,200,4700,
857,857,200,4600,
858,858,200,4500,
859,859,0,4600,
860,860,0,4700,
861,861,0,4800,
862,862,0,4900,
863,863,200,4800,
864,864,0,4900,
865,865,0,5000,
866,866,0,5100,
867,867,0,5200,
868,868,0,5300,
869,869,200,5200,
870,870,0,5300,
871,871,200,5200,
872,872,200,5100,
873,873,200,5000,
874,874,0,5100,
875,875,200,5000,
876,876,1000,4100,
877,877,0,4200,
878,878,0,4300,
879,879,0,4400,
880,880,200,4300,
881,881,200,4200,
882,882,200,4100,
883,883,0,4200,
884,884,200,4100,
885,885,0,4200,
886,886,0,4300,
887,887,0,4400,
888,888,200,4300,
889,889,0,4400,
890,890,0,4500,
891,891,500,4100,
892,892,0,4200,
893,893,200,4100,
894,894,200,4000,
895,895,0,4100,
896,896,0,4200,
897,897,200,4100,
898,898,0,4200,
899,899,0,4300,
900,900,200,4200,
901,901,0,4300,
902,902,0,4400,
903,903,200,4300,
904,904,0,4400,
905,905,0,4500,
906,906,200,4400,
907,907,0,4500,
908,908,200,4400,
909,909,0,4500,
910,910,0,4600,
911,911,0,4700,
912,912,0,4800,
913,913,200,4700,
914,914,0,4800,
915,915,0,4900,
916,916,200,4800,
917,917,200,4700,
918,918,0,4800,
919,919,0,4900,
920,920,0,5000,
921,921,0,5100,
922,922,0,5200,
923,923,200,5100,
924,924,0,5200,
925,925,0,5300,
926,926,200,5200,
927,927,0,5300,
928,928,0,5400,
929,929,200,5300,
930,930,0,5400,
931,931,0,5500,
932,932,200,5400,
933,933,0,5500,
934,934,200,5400,
935,935,0,5500,
936,936,200,5400,
937,937,200,5300,
938,938,200,5200,
939,939,0,5300,
940,940,200,5200,
941,941,200,5100,
942,942,0,5200,
943,943,0,5300,
944,944,0,5400,
945,945,0,5500,
946,946,0,5600,
947,947,0,5700,
948,948,0,5800,
949,949,200,5700,
950,950,200,5600,
951,951,200,5500,
952,952,200,5400,
953,953,0,5500,
954,954,0,5600,
955,955,0,5700,
956,956,0,5800,
957,957,200,5700,
958,958,200,5600,
959,959,0,5700,
960,960,0,5800,
961,961,200,5700,
962,962,200,5600,
963,963,200,5500,
964,964,200,5400,
965,965,200,5300,
966,966,200,5200,
967,967,0,5300,
968,968,0,5400,
969,969,0,5500,
970,970,0,5600,
971,971,0,5700,
972,972,0,5800,
973,973,0,5900,
974,974,200,5800,
975,975,0,5900,
976,976,200,5800,
977,977,200,5700,
978,978,200,5600,
979,979,0,5700,
980,980,0,5800,
981,981,200,5700,
982,982,0,5800,
983,983,300,5600,
984,984,0,5700,
985,985,0,5800,
986,986,200,5700,
987,987,200,5600,
988,988,200,5500,
989,989,0,5600,
990,990,200,5500,
991,991,0,5600,
992,992,0,5700,
993,993,300,5500,
994,994,200,5400,
995,995,1000,4500,
996,996,0,4600,
997,997,0,4700,
998,998,200,4600,
999,999,0,4700,
1000,1000,200,4600,
1001,1001,0,4700,
1002,1002,0,4800,
1003,1003,0,4900,
1004,1004,0,5000,
1005,1005,0,5100,
1006,1006,200,5000,
1007,1007,300,4800,
1008,1008,0,4900,
1009,1009,0,5000,
1010,1010,0,5100,
1011,1011,0,5200,
1012,1012,200,5100,
1013,1013,0,5200,
1014,1014,0,5300,
1015,1015,200,5200,
1016,1016,0,5300,
1017,1017,0,5400,
1018,1018,200,5300,
1019,1019,0,5400,
1020,1020,200,5300,
1021,1021,200,5200,
1022,1022,0,5300,
1023,1023,0,5400,
1024,1024,200,5300,
1025,1025,200,5200,
1026,1026,0,5300,
1027,1027,0,5400,
1028,1028,200,5300,
1029,1029,200,5200,
1030,1030,0,5300,
1031,1031,200,5200,
1032,1032,200,5100,
1033,1033,200,5000,
1034,1034,0,5100,
1035,1035,0,5200,
1036,1036,0,5300,
1037,1037,0,5400,
1038,1038,200,5300,
1039,1039,0,5400,
1040,1040,0,5500,
1041,1041,200,5400,
1042,1042,200,5300,
1043,1043,0,5400,
1044,1044,0,5500,
1045,1045,0,5600,
1046,1046,0,5700,
1047,1047,0,5800,
1048,1048,200,5700,
1049,1049,200,5600,
1050,1050,0,5700,
1051,1051,200,5600,
1052,1052,0,5700,
1053,1053,0,5800,
1054,1054,200,5700,
1055,1055,200,5600,
1056,1056,0,5700,
1057,1057,200,5600,
1058,1058,200,5500,
1059,1059,0,5600,
1060,1060,200,5500,
1061,1061,0,5600,
1062,1062,200,5500,
1063,1063,200,5400,
1064,1064,500,5000,
1065,1065,0,5100,
1066,1066,200,5000,
1067,1067,0,5100,
1068,1068,0,5200,
1069,1069,0,5300,
1070,1070,0,5400,
1071,1071,500,5000,
1072,1072,0,5100,
1073,1073,300,4900,
1074,1074,200,4800,
1075,1075,0,4900,
1076,1076,0,5000,
1077,1077,200,4900,
1078,1078,0,5000,
1079,1079,200,4900,
1080,1080,0,5000,
1081,1081,0,5100,
1082,1082,0,5200,
1083,1083,200,5100,
1084,1084,0,5200,
1085,1085,200,5100,
1086,1086,200,5000,
1087,1087,0,5100,
1088,1088,0,5200,
1089,1089,0,5300,
1090,1090,0,5400,
1091,1091,0,5500,
1092,1092,0,5600,
1093,1093,0,5700,
1094,1094,200,5600,
1095,1095,0,5700,
1096,1096,0,5800,
1097,1097,0,5900,
1098,1098,200,5800,
1099,1099,0,5900,
1100,1100,200,5800,
1101,1101,200,5700,
1102,1102,0,5800,
1103,1103,200,5700,
1104,1104,200,5600,
1105,1105,0,5700,
1106,1106,200,5600,
1107,1107,0,5700,
1108,1108,0,5800,
1109,1109,0,5900,
1110,1110,0,6000,
1111,1111,200,5900,
1112,1112,0,6000,
1113,1113,0,6100,
1114,1114,200,6000,
1115,1115,200,5900,
1116,1116,0,6000,
1117,1117,200,5900,
1118,1118,200,5800,
1119,1119,200,5700,
1120,1120,0,5800,
1121,1121,0,5900,
1122,1122,0,6000,
1123,1123,0,6100,
1124,1124,200,6000,
1125,1125,0,6100,
1126,1126,0,6200,
1127,1127,0,6300,
1128,1128,200,6200,
1129,1129,0,6300,
1130,1130,500,5900,
1131,1131,300,5700,
1132,1132,0,5800,
1133,1133,200,5700,
1134,1134,300,5500,
1135,1135,200,5400,
1136,1136,0,5500,
1137,1137,0,5600,
1138,1138,0,5700,
1139,1139,200,5600,
1140,1140,200,5500,
1141,1141,200,5400,
1142,1142,0,5500,
1143,1143,0,5600,
1144,1144,200,5500,
1145,1145,200,5400,
1146,1146,0,5500,
1147,1147,0,5600,
1148,1148,0,5700,
1149,1149,200,5600,
1150,1150,0,5700,
1151,1151,0,5800,
1152,1152,200,5700,
1153,1153,200,5600,
1154,1154,0,5700,
1155,1155,200,5600,
1156,1156,200,5500,
1157,1157,0,5600,
1158,1158,200,5500,
1159,1159,200,5400,
1160,1160,0,5500,
1161,1161,0,5600,
1162,1162,200,5500,
1163,1163,0,5600,
1164,1164,0,5700,
1165,1165,0,5800,
1166,1166,200,5700,
1167,1167,0,5800,
1168,1168,200,5700,
1169,1169,0,5800,
1170,1170,0,5900,
1171,1171,0,6000,
1172,1172,200,5900,
1173,1173,0,6000,
1174,1174,200,5900,
1175,1175,0,6000,
1176,1176,200,5900,
1177,1177,0,6000,
1178,1178,0,6100,
1179,1179,200,6000,
1180,1180,0,6100,
1181,1181,0,6200,
1182,1182,200,6100,
1183,1183,500,5700,
1184,1184,0,5800,
1185,1185,200,5700,
1186,1186,0,5800,
1187,1187,200,5700,
1188,1188,500,5300,
1189,1189,300,5100,
1190,1190,1000,4200,
1191,1191,0,4300,
1192,1192,0,4400,
1193,1193,0,4500,
1194,1194,0,4600,
1195,1195,200,4500,
1196,1196,0,4600,
1197,1197,0,4700,
1198,1198,0,4800,
1199,1199,0,4900,
1200,1200,0,5000,
1201,1201,300,4800,
1202,1202,0,4900,
1203,1203,200,4800,
1204,1204,0,4900,
1205,1205,0,5000,
1206,1206,200,4900,
1207,1207,200,4800,
1208,1208,500,4400,
1209,1209,0,4500,
1210,1210,0,4600,
1211,1211,0,4700,
1212,1212,200,4600,
1213,1213,0,4700,
1214,1214,200,4600,
1215,1215,300,4400,
1216,1216,0,4500,
1217,1217,0,4600,
1218,1218,500,4200,
1219,1219,0,4300,
1220,1220,0,4400,
1221,1221,0,4500,
1222,1222,0,4600,
1223,1223,0,4700,
1224,1224,0,4800,
1225,1225,0,4900,
1226,1226,0,5000,
1227,1227,0,5100,
1228,1228,0,5200,
1229,1229,0,5300,
1230,1230,200,5200,
1231,1231,0,5300,
1232,1232,200,5200,
1233,1233,0,5300,
1234,1234,200,5200,
1235,1235,200,5100,
1236,1236,0,5200,
1237,1237,500,4800,
1238,1238,0,4900,
1239,1239,200,4800,
1240,1240,0,4900,
1241,1241,200,4800,
1242,1242,0,4900,
1243,1243,0,5000,
1244,1244,200,4900,
1245,1245,200,4800,
1246,1246,0,4900,
1247,1247,0,5000,
1248,1248,200,4900,
1249,1249,0,5000,
1250,1250,200,4900,
1251,1251,0,5000,
1252,1252,0,5100,
1253,1253,0,5200,
1254,1254,0,5300,
1255,1255,200,5200,
1256,1256,200,5100,
1257,1257,0,5200,
1258,1258,0,5300,
1259,1259,200,5200,
1260,1260,200,5100,
1261,1261,0,5200,
1262,1262,200,5100,
1263,1263,500,4700,
1264,1264,0,4800,
1265,1265,0,4900,
1266,1266,0,5000,
1267,1267,200,4900,
1268,1268,0,5000,
1269,1269,200,4900,
1270,1270,200,4800,
1271,1271,0,4900,
1272,1272,200,4800,
1273,1273,0,4900,
1274,1274,0,5000,
1275,1275,0,5100,
1276,1276,200,5000,
1277,1277,0,5100,
1278,1278,0,5200,
1279,1279,0,5300,
1280,1280,0,5400,
1281,1281,0,5500,
1282,1282,200,5400,
1283,1283,0,5500,
1284,1284,0,5600,
1285,1285,0,5700,
1286,1286,300,5500,
1287,1287,200,5400,
1288,1288,200,5300,
1289,1289,200,5200,
1290,1290,0,5300,
1291,1291,0,5400,
1292,1292,0,5500,
1293,1293,0,5600,
1294,1294,1000,4700,
1295,1295,200,4600,
1296,1296,0,4700,
1297,1297,300,4500,
1298,1298,0,4600,
1299,1299,200,4500,
1300,1300,0,4600,
1301,1301,0,4700,
1302,1302,200,4600,
1303,1303,200,4500,
1304,1304,0,4600,
1305,1305,0,4700,
1306,1306,200,4600,
1307,1307,200,4500,
1308,1308,0,4600,
1309,1309,0,4700,
1310,1310,200,4600,
1311,1311,200,4500,
1312,1312,0,4600,
1313,1313,0,4700,
1314,1314,0,4800,
1315,1315,0,4900,
1316,1316,200,4800,
1317,1317,0,4900,
1318,1318,200,4800,
1319,1319,0,4900,
1320,1320,0,5000,
1321,1321,0,5100,
1322,1322,0,5200,
1323,1323,0,5300,
1324,1324,200,5200,
1325,1325,200,5100,
1326,1326,200,5000,
1327,1327,0,5100,
1328,1328,200,5000,
